symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ANKRUSDT,-0.00048000,-2.463,0.01908651,0.01949000,0.01901000,1125.80000000,0.01900000,61084.10000000,0.01901000,55680.90000000,0.01949000,0.01958000,0.01870000,64437638.00000000,1229889.37109100,1694862182045,1694948582045,60013566,60022343,8778
ANKRTUSD,0.00000000,0.000,0.00000000,0.00212800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ANKRPAX,0.00000000,0.000,0.00000000,0.00209300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ANKRUSDC,0.00000000,0.000,0.00000000,0.00209700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ONTPAX,0.00000000,0.000,0.00000000,0.84510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ONTUSDC,0.00000000,0.000,0.00000000,0.57080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
WINBNB,0.00000000,0.000,0.00000029,0.00000029,0.00000029,726646.00000000,0.00000028,389315160.00000000,0.00000029,314815573.00000000,0.00000029,0.00000029,0.00000028,9717627.00000000,2.77042446,1694862171936,1694948571936,8899604,8899622,19
WINBTC,0.00000000,0.000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
WINUSDT,0.00000010,0.164,0.00006121,0.00006110,0.00006120,81699.00000000,0.00006110,16279163.00000000,0.00006120,16003158.00000000,0.00006110,0.00006160,0.00006080,2762680874.00000000,169096.72648250,1694862175157,1694948575157,97448837,97451143,2307
WINUSDC,0.00000000,0.000,0.00000000,0.00009730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
COSBNB,0.00000010,0.474,0.00002156,0.00002105,0.00002120,582.00000000,0.00002119,21960.00000000,0.00002125,582.00000000,0.00002110,0.00002214,0.00002085,2240266.00000000,48.29610011,1694862170009,1694948570009,3283301,3283733,433
COSBTC,0.00000001,5.882,0.00000017,0.00000018,0.00000018,582.00000000,0.00000017,5879031.00000000,0.00000018,18774697.00000000,0.00000017,0.00000018,0.00000016,23761794.00000000,4.05074055,1694862162252,1694948562252,5976973,5977260,288
COSUSDT,0.00005000,1.109,0.00461201,0.00452000,0.00456000,13347.00000000,0.00455000,160238.30000000,0.00456000,288543.70000000,0.00451000,0.00477000,0.00447000,260136251.90000000,1199749.80289300,1694862169803,1694948569803,36249488,36259737,10250
TUSDBTUSD,0.00000000,0.000,0.00000000,0.99750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
NPXSUSDT,0.00000000,0.000,0.00000000,0.00703010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
NPXSUSDC,0.00000000,0.000,0.00000000,0.00017020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
COCOSBNB,0.00000000,0.000,0.00000000,0.00559000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
COCOSBTC,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
COCOSUSDT,0.00000000,0.000,0.00000000,1.75460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MTLUSDT,-0.30600000,-19.466,1.37149248,1.57100000,1.26600000,486.90000000,1.26600000,2280.10000000,1.26700000,6210.00000000,1.57200000,1.57400000,1.25200000,12709980.00000000,17431641.99690000,1694862180638,1694948580638,35457236,35543957,86722
TOMOBNB,0.00000000,0.000,0.00000000,0.03255000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TOMOBTC,-0.00000065,-1.435,0.00004482,0.00004530,0.00004465,2.50000000,0.00004457,196.30000000,0.00004463,475.20000000,0.00004530,0.00004531,0.00004417,30421.20000000,1.36348825,1694862182039,1694948582039,13024585,13025157,573
TOMOUSDT,-0.01620000,-1.347,1.18725738,1.20270000,1.18610000,876.40000000,1.18640000,17.70000000,1.18670000,568.90000000,1.20230000,1.20360000,1.16790000,1421080.30000000,1687188.07266000,1694862182694,1694948582694,34471113,34484937,13825
TOMOUSDC,0.00000000,0.000,0.00000000,0.36700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
PERLBNB,0.00000000,0.000,0.00000000,0.00007180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
PERLBTC,0.00000000,0.000,0.00000000,0.00000113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
PERLUSDC,0.00000000,0.000,0.00000000,0.02447000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
PERLUSDT,0.00041000,2.835,0.01464297,0.01446000,0.01487000,17944.90000000,0.01485000,1006.20000000,0.01488000,60764.00000000,0.01446000,0.01493000,0.01430000,22154453.70000000,324406.92342200,1694862105500,1694948505500,22696517,22700414,3898
DENTUSDT,-0.00000900,-1.420,0.00062580,0.00063400,0.00062500,772522.00000000,0.00062500,210653.00000000,0.00062600,3852543.00000000,0.00063400,0.00063500,0.00061300,671375494.00000000,420147.79273200,1694862159310,1694948559310,71934353,71938124,3772
MFTUSDT,0.00000000,0.000,0.00000000,0.00525400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
KEYUSDT,0.00011800,2.012,0.00601233,0.00585900,0.00598300,33428.00000000,0.00597400,13523.00000000,0.00598100,24482.00000000,0.00586500,0.00630900,0.00578400,645794589.00000000,3882729.21599400,1694862178940,1694948578940,37561298,37585447,24150
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
DOCKUSDT,0.00006000,0.424,0.01427369,0.01416000,0.01422000,3516.00000000,0.01422000,67009.00000000,0.01423000,4138.00000000,0.01416000,0.01457000,0.01403000,14055828.00000000,200628.54157000,1694862043401,1694948443401,17692967,17696856,3890
WANUSDT,-0.00080000,-0.429,0.18486931,0.18630000,0.18550000,222.00000000,0.18550000,83.00000000,0.18570000,201.00000000,0.18630000,0.18700000,0.18220000,915774.00000000,169298.50370000,1694862015102,1694948415102,14966489,14968635,2147
FUNUSDT,-0.00000800,-0.200,0.00399909,0.00399900,0.00399100,10431.00000000,0.00399200,9785.00000000,0.00399600,19459.00000000,0.00399900,0.00405700,0.00397100,28549781.00000000,114173.02733100,1694862177684,1694948577684,23229515,23231164,1650
CVCUSDT,-0.00180000,-2.419,0.07422826,0.07440000,0.07260000,255.00000000,0.07260000,12067.00000000,0.07280000,14162.00000000,0.07440000,0.07580000,0.07210000,4401368.00000000,326705.87640000,1694862180241,1694948580241,29545850,29549010,3161
BTTTRX,0.00000000,0.000,0.00000000,0.03945000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
WINTRX,0.00000800,1.097,0.00073370,0.00073300,0.00073700,167239.30000000,0.00073000,159827.40000000,0.00073700,990957.10000000,0.00072900,0.00074300,0.00072800,28919695.60000000,21218.41612890,1694861908233,1694948308233,8762084,8762235,152
CHZBNB,-0.00000560,-2.018,0.00027385,0.00027840,0.00027190,598.00000000,0.00027170,1713.00000000,0.00027250,42.00000000,0.00027750,0.00027820,0.00027080,102589.00000000,28.09400630,1694862181960,1694948581960,7563606,7563726,121
CHZBTC,-0.00000004,-1.786,0.00000222,0.00000225,0.00000220,2273.00000000,0.00000219,207062.00000000,0.00000220,29109.00000000,0.00000224,0.00000225,0.00000218,582970.00000000,1.29270999,1694862176133,1694948576133,29085989,29086441,453
CHZUSDT,-0.00110000,-1.846,0.05873790,0.05960000,0.05850000,2000.00000000,0.05840000,133694.00000000,0.05850000,605182.00000000,0.05960000,0.05970000,0.05780000,25741835.00000000,1512021.32330000,1694862181896,1694948581896,166469938,166475914,5977
BANDBNB,0.00000000,0.000,0.00000000,0.02248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BANDBTC,0.00000016,0.409,0.00003895,0.00003901,0.00003926,9.60000000,0.00003910,240.00000000,0.00003926,427.40000000,0.00003910,0.00003930,0.00003840,4070.60000000,0.15856586,1694862172915,1694948572915,15401967,15402083,117
BANDUSDT,0.00200000,0.193,1.03267779,1.03800000,1.04000000,2104.10000000,1.03900000,4960.10000000,1.04000000,1515.40000000,1.03800000,1.04400000,1.01500000,357101.60000000,368770.89210000,1694862181627,1694948581627,48292806,48297987,5182
BNBBUSD,0.50000000,0.233,214.46012672,214.50000000,215.00000000,0.64600000,214.90000000,96.59000000,215.00000000,6.32200000,214.50000000,215.30000000,213.40000000,6670.51500000,1430559.49220000,1694862175382,1694948575382,210085785,210094455,8671
BTCBUSD,62.29000000,0.235,26529.85519538,26544.72000000,26607.00000000,0.02455000,26606.99000000,0.68811000,26607.00000000,0.04294000,26544.71000000,26624.45000000,26426.97000000,487.53485000,12934228.97320310,1694862179601,1694948579601,992113062,992141666,28605
BUSDUSDT,-0.00010000,-0.010,0.99980205,0.99990000,0.99970000,29.00000000,0.99970000,3935915.00000000,0.99980000,3923929.00000000,0.99980000,0.99990000,0.99970000,34235263.00000000,34228486.22490000,1694862182441,1694948582441,459949954,460051323,101370
BEAMBNB,0.00000000,0.000,0.00000000,0.02177000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BEAMBTC,0.00000000,0.000,0.00000000,0.00000716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BEAMUSDT,0.00000000,0.000,0.00000000,0.06520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XTZBNB,0.00000000,0.000,0.00000000,0.00288300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XTZBTC,-0.00000057,-2.208,0.00002568,0.00002578,0.00002524,100.00000000,0.00002523,188.20000000,0.00002527,1246.00000000,0.00002581,0.00002625,0.00002506,134649.10000000,3.45838459,1694862182635,1694948582635,26721682,26723650,1969
XTZUSDT,-0.01300000,-1.898,0.67922148,0.68400000,0.67200000,4942.70000000,0.67100000,19386.90000000,0.67200000,759.40000000,0.68500000,0.70100000,0.66600000,2976298.20000000,2021565.67260000,1694862182730,1694948582730,91584115,91597017,12903
RENUSDT,0.00026000,0.530,0.04876945,0.04907000,0.04934900,8725.00000000,0.04931300,685.00000000,0.04937600,24565.00000000,0.04908900,0.04954700,0.04764300,10420696.00000000,508211.64665800,1694862182725,1694948582725,39121687,39125830,4144
RVNUSDT,-0.00023000,-1.516,0.01502617,0.01517000,0.01494000,3128.90000000,0.01494000,46058.50000000,0.01495000,40496.10000000,0.01517000,0.01520000,0.01478000,26119714.70000000,392479.23599500,1694862176533,1694948576533,56574334,56578168,3835
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
HBARBNB,-0.00000400,-1.673,0.00023763,0.00023960,0.00023510,300.00000000,0.00023430,1805.00000000,0.00023490,3250.00000000,0.00023910,0.00024110,0.00023380,447043.00000000,106.23293990,1694862181827,1694948581827,1785182,1785521,340
HBARBTC,-0.00000004,-2.073,0.00000193,0.00000194,0.00000189,1232.00000000,0.00000189,765357.00000000,0.00000190,300099.00000000,0.00000193,0.00000195,0.00000189,3682556.00000000,7.09587051,1694862181830,1694948581830,18673851,18675863,2013
HBARUSDT,-0.00090000,-1.754,0.05109944,0.05130000,0.05040000,7594.00000000,0.05040000,285458.00000000,0.05050000,922203.00000000,0.05130000,0.05200000,0.05010000,100645982.00000000,5142953.16540000,1694862181824,1694948581824,67159735,67174112,14378
NKNBNB,0.00000000,0.000,0.00000000,0.00074700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
NKNBTC,-0.00000006,-1.807,0.00000330,0.00000333,0.00000326,13637.00000000,0.00000326,5996.00000000,0.00000327,3006.00000000,0.00000332,0.00000337,0.00000323,286517.00000000,0.94412319,1694862169116,1694948569116,10331214,10333217,2004
NKNUSDT,-0.00150000,-1.699,0.08747655,0.08830000,0.08680000,1652.00000000,0.08680000,3005.00000000,0.08690000,56721.00000000,0.08830000,0.08970000,0.08530000,8080520.00000000,706855.97540000,1694862181274,1694948581274,32984472,32990258,5787
XRPBUSD,-0.00330000,-0.658,0.49775456,0.50200000,0.49850000,12787.00000000,0.49840000,11775.00000000,0.49850000,1073.00000000,0.50180000,0.50240000,0.49240000,8073055.00000000,4018399.94740000,1694862182245,1694948582245,97914936,97925369,10434
ETHBUSD,-1.99000000,-0.122,1631.06746510,1636.67000000,1634.68000000,0.30650000,1634.67000000,5.20150000,1634.68000000,1.11280000,1636.67000000,1639.65000000,1620.01000000,5539.52510000,9035339.16269200,1694862182273,1694948582273,489339090,489355212,16123
BCHABCBUSD,0.00000000,0.000,0.00000000,220.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
LTCBUSD,-0.93000000,-1.426,64.41688405,65.23000000,64.30000000,15.57700000,64.28000000,3.70200000,64.30000000,35.61200000,65.23000000,65.41000000,63.55000000,25645.62600000,1652011.31655000,1694862181562,1694948581562,44175379,44182309,6931
LINKBUSD,-0.05900000,-0.939,6.23345668,6.28300000,6.22400000,19.95000000,6.22700000,109.67000000,6.22800000,136.68000000,6.28300000,6.29300000,6.17400000,198359.96000000,1236468.21758000,1694862179244,1694948579244,39405261,39409267,4007
ETCBUSD,-0.09000000,-0.576,15.49708370,15.66000000,15.54000000,4.83000000,15.53000000,407.67000000,15.54000000,3.81000000,15.63000000,15.67000000,15.32000000,7359.28000000,114047.37810000,1694862177435,1694948577435,22992809,22993876,1068
STXBNB,-0.00003200,-1.461,0.00217979,0.00219700,0.00215800,7.90000000,0.00215800,215.70000000,0.00216000,465.10000000,0.00219000,0.00222000,0.00214000,13944.90000000,30.39696190,1694862036060,1694948436060,1279225,1279293,69
STXBTC,-0.00000024,-1.357,0.00001763,0.00001771,0.00001745,25.30000000,0.00001744,467.10000000,0.00001746,1577.80000000,0.00001769,0.00001797,0.00001724,423474.50000000,7.46415666,1694862150082,1694948550082,9542251,9544247,1997
STXUSDT,-0.00560000,-1.192,0.46678593,0.47000000,0.46410000,864.90000000,0.46410000,5423.60000000,0.46420000,512.10000000,0.46970000,0.47740000,0.45550000,6473083.10000000,3021544.13801000,1694862176229,1694948576229,38986387,39001108,14722
KAVABNB,-0.00009600,-3.062,0.00315385,0.00311200,0.00303900,5.50000000,0.00302500,1022.00000000,0.00303600,800.00000000,0.00313500,0.00321600,0.00296700,26161.20000000,82.50849910,1694862155617,1694948555617,1543593,1543735,143
KAVABTC,-0.00000081,-3.207,0.00002514,0.00002535,0.00002445,10.20000000,0.00002445,223.70000000,0.00002447,21.10000000,0.00002526,0.00002603,0.00002400,269782.10000000,6.78291966,1694862159008,1694948559008,12745785,12747469,1685
KAVAUSDT,-0.02100000,-3.125,0.67057474,0.67100000,0.65100000,5217.70000000,0.65100000,13788.00000000,0.65200000,9148.40000000,0.67200000,0.69200000,0.63500000,14160073.20000000,9495387.45370000,1694862180655,1694948580655,68059056,68089051,29996
BUSDNGN,0.00000000,0.000,0.00000000,462.64000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BNBNGN,0.00000000,0.000,0.00000000,43608.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BTCNGN,85855.00000000,0.337,25442561.57030349,25449230.00000000,25535160.00000000,0.00878000,25535189.00000000,0.03890000,25640001.00000000,0.00039000,25449305.00000000,25795906.00000000,25255959.00000000,10.47288000,266456894.21840000,1694862181056,1694948581056,8059580,8062269,2690
ARPABNB,-0.00000440,-2.095,0.00020645,0.00020950,0.00020560,9652.00000000,0.00020530,2266.00000000,0.00020560,90.00000000,0.00021000,0.00021030,0.00020350,554179.00000000,114.41040690,1694862174472,1694948574472,2858608,2858952,345
ARPABTC,-0.00000003,-1.765,0.00000167,0.00000170,0.00000167,313.00000000,0.00000165,516459.00000000,0.00000167,307762.00000000,0.00000170,0.00000170,0.00000164,958020.00000000,1.60047779,1694862180134,1694948580134,8204720,8205916,1197
ARPAUSDT,-0.00078000,-1.736,0.04416603,0.04494000,0.04414000,403.40000000,0.04416000,6557.50000000,0.04418000,3453.00000000,0.04492000,0.04511000,0.04330000,32884625.80000000,1452383.52464000,1694862182736,1694948582736,48212566,48224184,11619
TRXBUSD,-0.00006000,-0.072,0.08357757,0.08366000,0.08359000,353.00000000,0.08362000,2528.70000000,0.08363000,3823.60000000,0.08365000,0.08400000,0.08310000,6291002.20000000,525786.67750200,1694862157422,1694948557422,27460794,27464135,3342
EOSBUSD,-0.00500000,-0.873,0.57106501,0.57400000,0.56800000,18.40000000,0.56800000,12335.90000000,0.56900000,8171.10000000,0.57300000,0.57900000,0.56400000,70819.70000000,40442.65290000,1694862182503,1694948582503,22258955,22259576,622
IOTXUSDT,-0.00042000,-2.687,0.01536492,0.01564000,0.01521000,657.00000000,0.01521000,42478.00000000,0.01522000,2509.00000000,0.01563000,0.01565000,0.01497000,37604266.00000000,577786.69819000,1694862182332,1694948582332,62418165,62423517,5353
RLCUSDT,-0.02800000,-2.649,1.03824054,1.05700000,1.02900000,668.70000000,1.03000000,37.70000000,1.03100000,4953.30000000,1.05700000,1.06200000,1.01300000,412298.30000000,428064.80760000,1694862168092,1694948568092,37990007,37993930,3924
MCOUSDT,0.00000000,0.000,0.00000000,2.74400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XLMBUSD,-0.00130000,-1.091,0.11797968,0.11930000,0.11790000,214.00000000,0.11790000,2955.00000000,0.11800000,101502.00000000,0.11920000,0.11950000,0.11580000,2230586.00000000,263163.81200000,1694862180717,1694948580717,15680452,15682259,1808
ADABUSD,-0.00070000,-0.279,0.24943714,0.25060000,0.25000000,402.60000000,0.24990000,157636.90000000,0.25000000,1146.50000000,0.25070000,0.25160000,0.24700000,4742451.10000000,1182943.44462000,1694862177652,1694948577652,105835764,105840231,4468
CTXCBNB,0.00000000,0.000,0.00000000,0.00412200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
CTXCBTC,0.00000001,0.218,0.00000462,0.00000460,0.00000459,700.00000000,0.00000458,78.00000000,0.00000462,4693.00000000,0.00000458,0.00000471,0.00000453,149099.00000000,0.68861670,1694861772288,1694948172288,7244918,7245811,894
CTXCUSDT,0.00020000,0.165,0.12233313,0.12140000,0.12170000,81.00000000,0.12170000,7202.00000000,0.12190000,240.00000000,0.12150000,0.12450000,0.12030000,2938156.00000000,359433.80980000,1694862157479,1694948557479,29694863,29697946,3084
BCHBNB,-0.01500000,-1.490,0.98949510,1.00900000,0.99200000,0.08300000,0.99100000,3.05800000,0.99200000,0.24100000,1.00700000,1.01300000,0.97200000,189.44500000,187.45490000,1694862181607,1694948581607,2896354,2896922,569
BCHBTC,-0.00013000,-1.595,0.00803399,0.00815000,0.00802000,2.31800000,0.00801000,148.66800000,0.00802000,4.63800000,0.00815000,0.00818000,0.00785000,4910.70000000,39.45252271,1694862182057,1694948582057,30982812,30988090,5279
BCHUSDT,-2.90000000,-1.341,213.10585538,216.20000000,213.30000000,3.62000000,213.30000000,0.11700000,213.40000000,588.81600000,216.20000000,217.70000000,207.30000000,77468.27400000,16508942.79590000,1694862181735,1694948581735,149978363,150005246,26884
BCHUSDC,0.00000000,0.000,0.00000000,114.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BCHTUSD,-2.00000000,-0.929,212.60421141,216.40000000,213.40000000,2.00000000,213.40000000,10.98600000,213.60000000,7.00000000,215.40000000,217.70000000,207.70000000,417.46100000,88753.96670000,1694862181670,1694948581670,581905,582217,313
BCHPAX,0.00000000,0.000,0.00000000,617.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BCHBUSD,-2.80000000,-1.296,213.41600657,216.30000000,213.30000000,3.62400000,213.20000000,13.06300000,213.40000000,44.87700000,216.10000000,217.60000000,207.30000000,3694.85700000,788541.62580000,1694862181952,1694948581952,17732595,17735093,2499
BTCRUB,4650.00000000,0.180,2580913.40131272,2577010.00000000,2581989.00000000,0.00237000,2581989.00000000,0.02345000,2583827.00000000,0.00532000,2577339.00000000,2592154.00000000,2570962.00000000,5.10086000,13164877.93222000,1694862182345,1694948582345,7930909,7932308,1400
ETHRUB,-231.00000000,-0.145,158647.36383869,159000.00000000,158649.00000000,0.15220000,158665.00000000,0.56540000,158832.90000000,0.33960000,158880.00000000,159675.40000000,157881.90000000,23.12250000,3668323.67036000,1694862157222,1694948557222,4147663,4147894,232
XRPRUB,-0.31000000,-0.637,48.61776456,48.80000000,48.39000000,554.00000000,48.38000000,98.00000000,48.43000000,1712.00000000,48.70000000,49.04000000,47.98000000,32280.00000000,1569381.44000000,1694862176565,1694948576565,2039132,2039561,430
BNBRUB,31.32000000,0.150,20886.63371677,20809.25000000,20849.73000000,0.00600000,20854.28000000,0.04900000,20884.99000000,0.44000000,20818.41000000,20970.10000000,20745.50000000,165.82700000,3463567.80935000,1694862103807,1694948503807,2477530,2477925,396
TROYBNB,0.00000000,0.000,0.00000000,0.00001060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TROYBTC,0.00000000,0.000,0.00000000,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TROYUSDT,0.00000000,0.000,0.00236131,0.00235100,0.00235000,27978.00000000,0.00234600,40650.00000000,0.00234900,46094.00000000,0.00235000,0.00239900,0.00230900,157005507.00000000,370737.95411800,1694862182676,1694948582676,31883402,31886589,3188
BUSDRUB,0.00000000,0.000,97.27363487,97.11000000,97.11000000,10.00000000,97.10000000,2.00000000,97.11000000,376.00000000,97.11000000,97.45000000,97.07000000,25481.00000000,2478629.49000000,1694860114029,1694946514029,3226643,3226883,241
QTUMBUSD,-0.05500000,-2.122,2.56995029,2.60500000,2.53700000,29.40000000,0.00000000,0.00000000,0.00000000,0.00000000,2.59200000,2.60700000,2.53400000,6738.60000000,17317.86700000,1690254019510,1690340419510,6800210,6800393,184
VETBUSD,-0.00043000,-2.392,0.01752938,0.01798000,0.01755000,713.30000000,0.01756000,714.20000000,0.01757000,61483.10000000,0.01798000,0.01800000,0.01713000,22768750.50000000,399122.05770400,1694862179030,1694948579030,28158458,28161922,3465
VITEBNB,0.00000000,0.000,0.00000000,0.00070700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
VITEBTC,0.00000000,0.000,0.00000043,0.00000043,0.00000043,336975.00000000,0.00000043,1052064.00000000,0.00000044,972718.00000000,0.00000043,0.00000044,0.00000042,2939910.00000000,1.26641323,1694862180419,1694948580419,6156700,6156969,270
VITEUSDT,0.00016000,1.407,0.01144937,0.01137000,0.01153000,32640.10000000,0.01152000,461166.30000000,0.01153000,2593.60000000,0.01137000,0.01156000,0.01133000,33707905.20000000,385934.42707400,1694862168187,1694948568187,21153808,21157331,3524
FTTBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
FTTBTC,0.00000000,0.000,0.00000000,0.00008560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
FTTUSDT,0.00000000,0.000,0.00000000,1.43220000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BTCTRY,2341.00000000,0.325,721049.51826615,719998.00000000,722338.00000000,0.00272000,722338.00000000,0.13579000,722339.00000000,0.00001000,719997.00000000,723246.00000000,718104.00000000,143.07610000,103164952.98040000,1694862167167,1694948567167,42178107,42203985,25879
